serial,UniquePsKey_,PsKey_,TpNum_,TpOrigCSDuid,TpDestCSDuid,TpStartTimeExt,trip_week,weekday,,,TpDateExt,Week,TpDayExt,Mon,Tue,Wed,Thu,Fri,Sat,Sun,WeekDay
252,402,507,1,3520005,3520005,805,6,0,,,11/4/2019,6,Mon,0,0,0,0,0,0,0,0
253,405,510,1,3520005,3521005,1445,6,0,,,11/4/2019,6,Mon,0,0,0,0,0,0,0,0
254,407,512,1,3519036,3520005,800,6,0,,,11/4/2019,6,Mon,0,0,0,0,0,0,0,0
255,407,512,2,3520005,3519028,1200,6,0,,,11/4/2019,6,Mon,0,0,0,0,0,0,0,0
256,407,512,3,3519028,3519036,1930,6,0,,,11/4/2019,6,Mon,0,0,0,0,0,0,0,0
257,408,513,1,3520005,3520005,830,6,0,,,11/4/2019,6,Mon,0,0,0,0,0,0,0,0
258,408,513,2,3520005,3520005,1620,6,0,,,11/4/2019,6,Mon,0,0,0,0,0,0,0,0
259,409,514,1,3520005,3520005,800,6,0,,,11/4/2019,6,Mon,0,0,0,0,0,0,0,0
260,412,518,1,3519028,3520005,700,6,0,,,11/4/2019,6,Mon,0,0,0,0,0,0,0,0
261,412,518,2,3520005,3519028,1340,6,0,,,11/4/2019,6,Mon,0,0,0,0,0,0,0,0
262,420,526,1,3520005,3520005,700,8,2,,,11/20/2019,8,Wed,0,0,2,0,0,0,0,2
263,422,528,1,3524015,3520005,855,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
264,422,528,2,3520005,3520005,2229,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
265,423,529,1,3520005,3520005,1145,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
266,424,530,1,3520005,2466023,630,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
267,425,531,1,3520005,3520005,1859,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
268,427,533,1,3520005,3520005,1500,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
269,430,536,1,3520005,3520005,741,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
270,432,538,1,3520005,3520005,630,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
271,433,539,1,3520005,3520005,1345,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
272,435,542,1,3520005,3520005,755,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
273,435,542,2,3520005,3520005,1200,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
274,435,542,3,3520005,3520005,1245,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
275,435,542,4,3520005,3520005,1430,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
276,437,546,1,3519036,3520005,930,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
277,437,546,2,3520005,3518001,1230,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
278,437,546,3,3518001,3518005,1915,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
279,437,546,4,3518005,3519036,2100,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
280,440,549,1,3520005,3520005,1835,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
281,442,551,1,3521005,3521005,1030,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
282,444,554,1,3520005,3520005,1700,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
283,446,557,1,3520005,3520005,730,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
284,446,557,2,3520005,3520005,1820,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
285,446,557,3,3520005,3520005,2000,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
286,446,557,4,3520005,3520005,2200,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
287,447,558,1,3520005,3520005,1030,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
288,447,558,2,3520005,3520005,1320,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
289,447,558,3,3520005,3520005,1500,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
290,447,558,4,3520005,3520005,1600,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
291,448,559,1,3520005,3520005,500,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
292,448,559,2,3520005,3520005,1130,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
293,448,559,3,3520005,3520005,1800,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
294,448,559,4,3520005,3520005,2030,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
295,450,562,1,3520005,3520005,800,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
296,452,564,1,3521005,3520005,900,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
297,453,565,1,3520005,3520005,800,8,1,,,11/19/2019,8,Tue,0,1,0,0,0,0,0,1
298,453,565,2,3520005,3520005,1600,8,1,,,11/19/2019,8,Tue,0,1,0,0,0,0,0,1
299,453,565,3,3520005,3520005,1635,8,1,,,11/19/2019,8,Tue,0,1,0,0,0,0,0,1
300,453,565,4,3520005,3520005,1800,8,1,,,11/19/2019,8,Tue,0,1,0,0,0,0,0,1
301,455,569,1,3520005,3520005,800,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
302,455,569,2,3520005,3520005,1600,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
303,455,569,3,3520005,3520005,1800,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
304,456,571,1,3520005,3520005,645,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
305,456,571,2,3520005,3520005,1300,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
306,456,571,3,3520005,3520005,1530,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
307,458,573,1,3520005,3520005,800,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
308,458,573,2,3520005,3520005,1430,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
309,458,573,3,3520005,3520005,1600,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
310,458,573,4,3520005,3520005,2200,6,1,,,11/5/2019,6,Tue,0,1,0,0,0,0,0,1
311,460,577,1,3520005,3520005,800,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
312,470,587,1,3519036,3520005,745,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
313,470,587,2,3520005,3519036,1745,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
314,474,591,1,3520005,3520005,845,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
315,482,602,1,3520005,3520005,830,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
316,482,602,2,3520005,3520005,1500,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
317,482,602,3,3520005,3520005,1530,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
318,482,602,4,3520005,3520005,1800,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
319,484,604,1,3520005,3520005,745,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
320,488,611,1,3520005,3520005,700,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
321,489,612,1,3520005,3520005,1200,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
322,490,613,1,3520005,3520005,830,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
323,491,614,1,3520005,3520005,1700,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
324,491,614,2,3520005,3520005,2000,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
325,491,614,3,3520005,3520005,2100,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
326,499,625,1,3542047,3520005,1930,6,2,,,11/6/2019,6,Wed,0,0,2,0,0,0,0,2
327,501,627,1,3520005,3520005,2100,6,3,,,11/7/2019,6,Thu,0,0,0,3,0,0,0,3
328,501,627,2,3520005,3520005,2145,6,3,,,11/7/2019,6,Thu,0,0,0,3,0,0,0,3
329,501,627,3,3520005,3520005,2200,6,3,,,11/7/2019,6,Thu,0,0,0,3,0,0,0,3
330,507,633,1,3520005,3520005,1250,6,3,,,11/7/2019,6,Thu,0,0,0,3,0,0,0,3
331,510,636,1,3520005,3520005,828,6,3,,,11/7/2019,6,Thu,0,0,0,3,0,0,0,3
332,511,637,1,3520005,3520005,830,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
333,511,637,2,3520005,3520005,855,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
334,511,637,3,3520005,3520005,1615,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
335,511,637,4,3520005,3520005,2030,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
336,515,642,1,3520005,3520005,809,6,3,,,11/7/2019,6,Thu,0,0,0,3,0,0,0,3
337,516,643,1,3520005,3520005,1620,6,3,,,11/7/2019,6,Thu,0,0,0,3,0,0,0,3
338,517,644,1,3520005,3520005,1000,6,3,,,11/7/2019,6,Thu,0,0,0,3,0,0,0,3
339,519,646,1,3520005,3520005,1001,6,3,,,11/7/2019,6,Thu,0,0,0,3,0,0,0,3
340,519,646,2,3520005,3520005,1801,6,3,,,11/7/2019,6,Thu,0,0,0,3,0,0,0,3
341,523,650,1,3520005,3520005,930,6,3,,,11/7/2019,6,Thu,0,0,0,3,0,0,0,3
342,524,651,1,3519038,3519036,1226,6,3,,,11/7/2019,6,Thu,0,0,0,3,0,0,0,3
343,524,651,2,3519036,3520005,1400,6,3,,,11/7/2019,6,Thu,0,0,0,3,0,0,0,3
344,524,651,3,3520005,3519036,1635,6,3,,,11/7/2019,6,Thu,0,0,0,3,0,0,0,3
345,528,655,1,3520005,3520005,600,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
346,528,655,2,3520005,3520005,2200,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
347,529,656,1,3520005,3520005,815,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
348,529,656,2,3520005,3520005,1620,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
349,530,658,1,3518005,3520005,800,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
350,530,658,2,3520005,3520005,1900,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
351,530,658,3,3520005,3518005,2200,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
352,532,660,1,3520005,3520005,2030,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
353,535,663,1,3520005,3520005,900,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
354,535,663,2,3520005,3520005,930,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
355,535,663,3,3520005,3520005,1100,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
356,535,663,4,3520005,3520005,1420,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
357,535,663,5,3520005,3520005,1600,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
358,538,667,1,3520005,3520005,1200,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
359,540,669,1,3520005,3520005,1030,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
360,540,669,2,3520005,3520005,1445,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
361,541,670,1,3520005,3520005,1330,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
362,541,670,2,3520005,3520005,1430,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
363,543,676,1,3518001,3520005,848,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
364,544,677,1,3520005,3518005,1145,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
365,547,680,1,3520005,3520005,1226,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
366,548,682,1,3520005,3518013,1230,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
367,553,687,1,3518009,3518001,1430,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
368,553,687,2,3518001,3518001,1530,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
369,553,687,3,3518001,3518009,1600,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
370,557,693,1,3520005,3520005,1200,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
371,560,696,1,3520005,3520005,1500,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
372,561,697,1,3520005,3520005,800,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
373,561,697,2,3520005,3520005,810,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
374,561,697,3,3520005,3520005,900,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
375,561,697,4,3520005,3520005,1700,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
376,561,697,5,3520005,3520005,1715,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
377,561,697,6,3520005,3520005,2000,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
378,566,702,1,3520005,3520005,800,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
379,567,703,1,3520005,3520005,1200,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
380,568,705,1,3518017,3519036,700,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
381,568,705,2,3519036,3518017,1615,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
382,570,708,1,3518001,3520005,800,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
383,570,708,2,3520005,3520005,900,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
384,570,708,3,3520005,3518001,1200,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
385,571,709,1,3520005,3520005,909,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
386,573,711,1,3518005,3520005,655,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
387,573,711,2,3520005,3520005,1430,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
388,573,711,3,3520005,3518005,2000,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
389,578,716,1,3520005,3520005,712,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
390,578,716,2,3520005,3520005,1630,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
391,578,716,3,3520005,3520005,2113,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
392,580,718,1,3543042,3520005,530,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
393,580,718,2,3520005,3543042,2720,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
394,583,723,1,3520005,3520005,1600,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
395,584,724,1,3520005,3520005,823,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
396,584,724,2,3520005,3520005,830,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
397,584,724,3,3520005,3520005,930,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
398,584,724,4,3520005,3520005,1030,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
399,584,724,5,3520005,3520005,1400,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
400,584,724,6,3520005,3520005,1446,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
401,584,724,7,3520005,3520005,1532,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
402,587,729,1,3520005,3520005,1000,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
403,592,734,1,3520005,3520005,800,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
404,592,734,2,3520005,3520005,1400,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
405,595,737,1,3520005,3520005,1300,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
406,597,739,1,3521005,3520005,600,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
407,597,739,2,3520005,3521005,1500,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
408,599,741,1,3520005,3520005,745,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
409,599,741,2,3520005,3520005,1630,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
410,599,741,3,3520005,3520005,1800,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
411,600,742,1,3521005,3520005,1939,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
412,602,744,1,3520005,3520005,735,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
413,602,744,2,3520005,3520005,1000,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
414,602,744,3,3520005,3520005,1110,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
415,603,745,1,3520005,3520005,1400,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
416,617,759,1,3520005,3520005,1730,8,0,,,11/18/2019,8,Mon,0,0,0,0,0,0,0,0
417,628,770,1,3520005,3520005,2100,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
418,628,770,2,3520005,3520005,2130,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
419,631,775,1,3520005,3520005,800,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
420,631,775,2,3520005,3520005,1030,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
421,631,775,3,3520005,3520005,1430,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
422,631,775,4,3520005,3520005,2030,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
423,633,778,1,3520005,3520005,1215,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
424,633,778,2,3520005,3520005,1525,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
425,633,778,3,3520005,3520005,1600,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
426,633,778,4,3520005,3520005,1920,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
427,634,779,1,3520005,3520005,620,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
428,637,785,1,3520005,3520005,800,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
429,639,787,1,3518005,3520005,710,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
430,644,793,1,3520005,3520005,730,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
431,644,793,2,3520005,3520005,1530,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
432,644,793,3,3520005,3520005,1830,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
433,644,793,4,3520005,3520005,1845,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
434,649,802,1,3520005,3520005,940,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
435,649,802,2,3520005,3520005,1015,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
436,649,802,3,3520005,3520005,1215,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
437,649,802,4,3520005,3520005,1330,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
438,650,803,1,3521005,3521010,745,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
439,653,810,1,3519038,3520005,855,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
440,653,810,2,3520005,3519038,1600,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
441,655,812,1,3519028,3520005,600,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
442,655,812,2,3520005,3519028,1230,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
443,655,812,3,3519028,3519028,2000,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
444,656,813,1,3520005,3520005,740,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
445,656,813,2,3520005,3520005,1415,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
446,657,814,1,3519036,3520005,420,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
447,659,816,1,3520005,,630,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
448,662,819,1,3518001,3520005,1200,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
449,664,822,1,3520005,3520005,700,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
450,665,823,1,3520005,3520005,1126,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
451,667,825,1,3520005,3520005,1700,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
452,667,825,2,3520005,3520005,2045,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
453,670,828,1,3520005,3520005,1430,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
454,671,829,1,3520005,3520005,636,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
455,672,831,1,3520005,3520005,1140,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
456,679,841,1,3520005,3520005,615,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
457,679,841,2,3520005,3520005,1845,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
458,682,847,1,3520005,3520005,700,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
459,682,847,2,3520005,3520005,1200,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
460,682,847,3,3520005,3520005,1500,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
461,686,851,1,3520005,3520005,1204,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
462,687,852,1,3520005,3520005,900,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
463,687,852,2,3520005,3520005,1230,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
464,688,854,1,3520005,3520005,1400,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
465,690,856,1,3520005,3520005,700,8,0,,,11/18/2019,8,Mon,0,0,0,0,0,0,0,0
466,690,856,2,3520005,3520005,1500,8,0,,,11/18/2019,8,Mon,0,0,0,0,0,0,0,0
467,690,856,3,3520005,3520005,1630,8,0,,,11/18/2019,8,Mon,0,0,0,0,0,0,0,0
468,694,860,1,3520005,3520005,1625,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
469,696,863,1,3520005,3520005,1236,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
470,699,866,1,3520005,3520005,730,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
471,699,866,2,3520005,3520005,1230,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
472,701,868,1,3520005,3520005,1230,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
473,702,869,1,3520005,3520005,700,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
474,706,876,1,3519036,3521005,1330,7,4,,,11/15/2019,7,Fri,0,0,0,0,4,0,0,4
475,708,879,1,3521010,3521005,700,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
476,708,879,2,3521005,3521010,900,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
477,708,879,3,3521010,3520005,1200,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
478,708,879,4,3520005,3521010,1225,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
479,713,885,1,3520005,3520005,900,8,1,,,11/19/2019,8,Tue,0,1,0,0,0,0,0,1
480,721,894,1,3520005,3520005,815,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
481,724,898,1,3518001,3520005,730,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
482,724,898,2,3520005,3518001,1530,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
483,724,898,3,3518001,3518001,1900,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
484,731,910,1,3520005,3521010,1723,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
485,735,914,1,3520005,3520005,730,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
486,735,914,2,3520005,3520005,1930,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
487,735,914,3,3520005,3520005,2150,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
488,744,925,1,3520005,3520005,730,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
489,749,930,1,3520005,3520005,740,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
490,752,933,1,3520005,3520005,2324,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
491,753,934,1,3521010,3520005,800,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
492,753,934,2,3520005,3520005,1830,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
493,753,934,3,3520005,3521010,2000,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
494,754,935,1,3520005,3520005,1400,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
495,754,935,2,3520005,3520005,1700,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
496,754,935,3,3520005,3520005,2100,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
497,754,935,4,3520005,3520005,2125,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
498,761,942,1,3520005,3520005,700,7,3,,,11/14/2019,7,Thu,0,0,0,3,0,0,0,3
499,765,948,1,3520005,3520005,800,7,3,,,11/14/2019,7,Thu,0,0,0,3,0,0,0,3
500,765,948,2,3520005,3520005,2105,7,3,,,11/14/2019,7,Thu,0,0,0,3,0,0,0,3
501,766,949,1,3520005,3520005,655,7,3,,,11/14/2019,7,Thu,0,0,0,3,0,0,0,3
502,770,955,1,3520005,3520005,1015,7,4,,,11/15/2019,7,Fri,0,0,0,0,4,0,0,4
503,772,957,1,3524009,3520005,630,7,4,,,11/15/2019,7,Fri,0,0,0,0,4,0,0,4
504,772,957,2,3520005,3524009,1640,7,4,,,11/15/2019,7,Fri,0,0,0,0,4,0,0,4
505,777,962,1,3520005,3520005,530,7,5,,,11/16/2019,7,Sat,0,0,0,0,0,5,0,5
506,779,964,1,3520005,3520005,1230,8,6,,,11/17/2019,8,Sun,0,0,0,0,0,0,6,6
507,779,964,2,3520005,3520005,1510,8,6,,,11/17/2019,8,Sun,0,0,0,0,0,0,6,6
508,782,967,1,3520005,3520005,2100,8,6,,,11/17/2019,8,Sun,0,0,0,0,0,0,6,6
509,783,969,1,3520005,3520005,1200,8,6,,,11/17/2019,8,Sun,0,0,0,0,0,0,6,6
